itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
14 | 4900 | 3844 | 1077 | 718 | 444 | 359 | 0.521795 | 0.326957 | 0.211564 | 0.382877 | 0.634973 | 0.222941
15 | 514 | 5585 | 3815 | 88 | 54 | 41 | 0.405206 | 0.229216 | 0.077231 | 0.764564 | 0.305698 | 0.251405
16 | 2294 | 540 | 3941 | 97 | 60 | 56 | 0.222725 | 0.441940 | 0.402914 | 0.442365 | 0.569945 | 0.164911
17 | 295 | 252 | 412 | 66 | 75 | 87 | 0.283974 | 0.192542 | 0.266892 | 0.273211 | 0.332922 | 0.363410
18 | 5240 | 1150 | 4316 | 98 | 288 | 178 | 0.205480 | 0.188112 | 0.239081 | 0.413044 | 0.416538 | 0.329036
19 | 2635 | 52 | 4663 | 570 | 267 | 1009 | 0.304809 | 0.329287 | 0.231219 | 0.328620 | 0.374300 | 0.184961
20 | 1048 | 587 | 239 | 112 | 114 | 159 | 0.632000 | 0.248038 | 0.467224 | 0.723387 | 0.300284 | 0.753481
21 | 75 | 82 | 238 | 91 | 85 | 189 | 0.236875 | 0.220461 | 0.210294 | 0.273961 | 0.428332 | 0.338711
22 | 117 | 247 | 341 | 116 | 105 | 244 | 0.568007 | 0.320093 | 0.235848 | 0.316156 | 0.328655 | 0.406478
23 | 185 | 341 | 428 | 353 | 244 | 272 | 0.203080 | 0.226009 | 0.293965 | 0.188410 | 0.176399 | 0.259964
24 | 1712 | 923 | 79 | 653 | 785 | 1218 | 0.334199 | 0.494166 | 0.234555 | 0.425431 | 0.263892 | 0.194270
25 | 802 | 411 | 1002 | 147 | 132 | 755 | 0.698785 | 0.657151 | 0.131154 | 0.657488 | 0.524872 | 0.345953
26 | 6605 | 6022 | 3311 | 171 | 48 | 63 | 0.506252 | 0.229830 | 0.388560 | 0.350887 | 0.258820 | 0.273382
27 | 198 | 93 | 408 | 59 | 96 | 153 | 0.119784 | 0.086119 | 0.111133 | 0.274359 | 0.279307 | 0.292042
28 | 1539 | 4497 | 1743 | 53 | 141 | 34 | 0.101745 | 0.075790 | 0.103758 | 0.152590 | 0.177461 | 0.189935
29 | 251 | 280 | 456 | 139 | 57 | 58 | 0.331475 | 0.274502 | 0.191779 | 0.261054 | 0.356374 | 0.125604
30 | 1305 | 4201 | 317 | 591 | 85 | 693 | 0.178319 | 0.492424 | 0.150807 | 0.398297 | 0.745175 | 0.369706
31 | 2238 | 55 | 1226 | 71 | 203 | 989 | 0.601716 | 0.586227 | 0.186636 | 0.838795 | 0.475372 | 0.199305
32 | 1829 | 2702 | 2690 | 186 | 41 | 156 | 0.542035 | 0.301117 | 0.251113 | 0.816689 | 0.331996 | 0.405750
33 | 126 | 668 | 187 | 1164 | 276 | 1372 | 0.611157 | 0.408261 | 0.353576 | 0.384421 | 0.136885 | 0.210233
34 | 323 | 80 | 341 | 105 | 113 | 244 | 0.216616 | 0.203840 | 0.217959 | 0.735606 | 0.295693 | 0.319641
35 | 439 | 89 | 91 | 91 | 697 | 117 | 0.424224 | 0.790719 | 0.266510 | 0.780870 | 0.475319 | 0.660556
36 | 96 | 238 | 456 | 109 | 189 | 58 | 0.253719 | 0.192237 | 0.209695 | 0.299674 | 0.382075 | 0.233053
37 | 298 | 229 | 265 | 97 | 39 | 106 | 0.250300 | 0.272432 | 0.075992 | 0.413878 | 0.215364 | 0.445124
38 | 115 | 294 | 366 | 38 | 126 | 123 | 0.061736 | 0.204508 | 0.083801 | 0.257398 | 0.433367 | 0.212343
39 | 46 | 82 | 268 | 49 | 85 | 41 | 0.806639 | 0.836319 | 0.208302 | 0.764724 | 0.732100 | 0.278445
40 | 252 | 259 | 309 | 75 | 31 | 64 | 0.187388 | 0.208510 | 0.252330 | 0.357487 | 0.626263 | 0.247064
41 | 505 | 9 | 2730 | 38 | 469 | 151 | 0.118450 | 0.280723 | 0.524106 | 0.400673 | 0.306469 | 0.429939
42 | 459 | 74 | 9 | 411 | 174 | 469 | 0.215671 | 0.611075 | 0.453090 | 0.243457 | 0.703327 | 0.337261
43 | 223 | 459 | 102 | 166 | 411 | 151 | 0.313631 | 0.420185 | 0.277505 | 0.357439 | 0.336345 | 0.292609
44 | 6624 | 5493 | 882 | 115 | 32 | 255 | 0.355479 | 0.305450 | 0.575687 | 0.359809 | 0.205102 | 0.670337
45 | 513 | 5637 | 5262 | 1420 | 1116 | 478 | 0.306115 | 0.300416 | 0.333539 | 0.247040 | 0.395311 | 0.361881
46 | 82 | 117 | 280 | 85 | 116 | 57 | 0.808067 | 0.262632 | 0.118854 | 0.863855 | 0.234946 | 0.272999
47 | 2001 | 4972 | 3107 | 102 | 37 | 199 | 0.330063 | 0.184329 | 0.229498 | 0.186835 | 0.320474 | 0.295833
48 | 75 | 220 | 175 | 91 | 30 | 94 | 0.238259 | 0.171677 | 0.148622 | 0.087435 | 0.225630 | 0.429823
49 | 2880 | 45 | 184 | 677 | 876 | 944 | 0.830694 | 0.332190 | 0.287772 | 0.764815 | 0.757419 | 0.281287
50 | 230 | 247 | 205 | 64 | 105 | 50 | 0.471503 | 0.189579 | 0.378296 | 0.325184 | 0.346001 | 0.527986
51 | 94 | 53 | 681 | 844 | 1520 | 263 | 0.389388 | 0.298801 | 0.196008 | 0.701832 | 0.810854 | 0.594057
52 | 5886 | 2823 | 1138 | 236 | 581 | 165 | 0.297588 | 0.508189 | 0.264753 | 0.641358 | 0.769215 | 0.305181
53 | 51 | 94 | 2823 | 920 | 844 | 581 | 0.298801 | 0.443303 | 0.535270 | 0.810854 | 0.733380 | 0.890881
54 | 1515 | 2180 | 141 | 630 | 105 | 179 | 0.171494 | 0.536923 | 0.256998 | 0.241289 | 0.849654 | 0.226245
55 | 96 | 341 | 22 | 109 | 244 | 159 | 0.317171 | 0.307008 | 0.342330 | 0.125762 | 0.342008 | 0.174152
56 | 85 | 9 | 341 | 87 | 469 | 244 | 0.871168 | 0.244201 | 0.181096 | 0.638722 | 0.406254 | 0.312488
57 | 192 | 119 | 108 | 157 | 930 | 1097 | 0.393704 | 0.297883 | 0.488682 | 0.285764 | 0.627677 | 0.621586
58 | 290 | 289 | 21 | 68 | 250 | 120 | 0.575502 | 0.723702 | 0.152091 | 0.758393 | 0.673984 | 0.336202
59 | 2977 | 2915 | 3000 | 638 | 115 | 572 | 0.406779 | 0.681006 | 0.199025 | 0.360775 | 0.622135 | 0.237843
60 | 1727 | 997 | 1986 | 867 | 1715 | 1275 | 0.099930 | 0.187796 | 0.203062 | 0.258479 | 0.185009 | 0.219752
61 | 309 | 160 | 235 | 64 | 113 | 39 | 0.196902 | 0.201938 | 0.502018 | 0.282846 | 0.250981 | 0.640625
62 | 42 | 413 | 9 | 433 | 166 | 469 | 0.309487 | 0.141753 | 0.223025 | 0.378766 | 0.325178 | 0.398995
63 | 366 | 96 | 323 | 123 | 109 | 105 | 0.163724 | 0.205297 | 0.148544 | 0.342476 | 0.120648 | 0.689293
64 | 308 | 22 | 309 | 117 | 159 | 64 | 0.244537 | 0.457452 | 0.301981 | 0.115538 | 0.296939 | 0.188904
65 | 251 | 82 | 102 | 139 | 85 | 151 | 0.178746 | 0.571874 | 0.190484 | 0.256027 | 0.308524 | 0.259467
66 | 4639 | 2701 | 3955 | 300 | 484 | 172 | 0.630865 | 0.694811 | 0.166183 | 0.675922 | 0.332924 | 0.666012
67 | 275 | 333 | 643 | 146 | 522 | 95 | 0.471697 | 0.566766 | 0.265746 | 0.319411 | 0.392466 | 0.200191
68 | 1468 | 1436 | 16 | 180 | 38 | 94 | 0.128304 | 0.219821 | 0.155423 | 0.224437 | 0.193701 | 0.360834
69 | 883 | 13 | 515 | 321 | 257 | 811 | 0.259640 | 0.302890 | 0.245750 | 0.588870 | 0.700619 | 0.712973
70 | 456 | 289 | 269 | 58 | 250 | 62 | 0.201834 | 0.258105 | 0.463582 | 0.168805 | 0.274921 | 0.394061
71 | 82 | 280 | 412 | 85 | 57 | 87 | 0.869019 | 0.176274 | 0.152237 | 0.962231 | 0.252459 | 0.295594
72 | 144 | 1913 | 1506 | 257 | 140 | 395 | 0.860623 | 0.572413 | 0.237483 | 0.781192 | 0.764392 | 0.596669
73 | 650 | 2309 | 6505 | 334 | 135 | 377 | 0.301985 | 0.213380 | 0.153262 | 0.351767 | 0.309366 | 0.452341
74 | 42 | 289 | 76 | 433 | 250 | 428 | 0.611075 | 0.628679 | 0.504208 | 0.703327 | 0.660171 | 0.675689
75 | 21 | 246 | 289 | 120 | 84 | 250 | 0.236875 | 0.295136 | 0.597621 | 0.273961 | -0.030772 | 0.614830
76 | 42 | 459 | 289 | 433 | 411 | 250 | 0.416161 | 0.295059 | 0.574540 | 0.677803 | 0.288546 | 0.653984
77 | 572 | 245 | 2729 | 584 | 1075 | 383 | 0.286816 | 0.462256 | 0.462641 | 0.359916 | 0.450021 | 0.275015
78 | 1821 | 880 | 4116 | 39 | 50 | 780 | 0.221702 | 0.211803 | 0.139886 | 0.171106 | 0.182214 | 0.186186
79 | 166 | 553 | 147 | 750 | 1110 | 817 | 0.411081 | 0.261411 | 0.288716 | 0.213651 | 0.376386 | 0.327537
80 | 341 | 22 | 96 | 244 | 159 | 109 | 0.857043 | 0.208668 | 0.087145 | 0.781467 | 0.406073 | 0.224598
81 | 1152 | 191 | 1373 | 87 | 325 | 157 | 0.222778 | 0.377020 | 0.254073 | 0.265823 | 0.242334 | 0.255101
82 | 46 | 238 | 280 | 49 | 189 | 57 | 0.808067 | 0.253586 | 0.134196 | 0.863855 | 0.247100 | 0.262129
83 | 500 | 414 | 2786 | 188 | 64 | 38 | 0.273861 | 0.121148 | 0.551812 | 0.298548 | 0.186947 | 0.280227
84 | 1920 | 1921 | 131 | 517 | 487 | 178 | 0.412115 | 0.379934 | 0.348044 | 0.712742 | 0.710328 | 0.526311
85 | 56 | 102 | 9 | 199 | 151 | 469 | 0.871168 | 0.111551 | 0.222277 | 0.638722 | 0.336545 | 0.151905
86 | 312 | 578 | 577 | 170 | 296 | 258 | 0.537238 | 0.635528 | 0.305208 | 0.903113 | 0.958791 | 0.935840
87 | 4905 | 3854 | 2571 | 332 | 719 | 1093 | 0.363621 | 0.473071 | 0.336556 | 0.744623 | 0.782541 | 0.714095
88 | 3521 | 1052 | 4588 | 197 | 91 | 318 | 0.306697 | 0.496307 | 0.189707 | 0.408766 | 0.343762 | 0.186516
89 | 553 | 35 | 1226 | 1110 | 155 | 989 | 0.101310 | 0.790719 | 0.177810 | 0.096675 | 0.475319 | 0.196163
90 | 5083 | 3627 | 1366 | 87 | 32 | 53 | 0.193925 | 0.280766 | 0.156640 | 0.225783 | 0.275118 | 0.153892
91 | 35 | 5585 | 639 | 155 | 54 | 275 | 0.266510 | 0.170487 | 0.386125 | 0.660556 | 0.404790 | 0.678913
92 | 252 | 227 | 309 | 75 | 54 | 64 | 0.526155 | 0.154773 | 0.174827 | 0.448334 | 0.149532 | 0.277680
93 | 102 | 22 | 350 | 151 | 159 | 131 | 0.784291 | 0.299540 | 0.351726 | 0.808600 | 0.488886 | 0.447833
94 | 51 | 53 | 2823 | 920 | 1520 | 581 | 0.389388 | 0.443303 | 0.430278 | 0.701832 | 0.733380 | 0.798640
95 | 6443 | 6274 | 6268 | 164 | 312 | 267 | 0.361236 | 0.298315 | 0.405753 | 0.185569 | 0.614106 | 0.469534
96 | 117 | 238 | 366 | 116 | 189 | 123 | 0.233599 | 0.221285 | 0.106491 | 0.154840 | 0.297789 | 0.232268
97 | 187 | 529 | 1114 | 1372 | 408 | 135 | 0.187590 | 0.208578 | 0.183919 | 0.207814 | 0.607674 | 0.551783
98 | 2375 | 99 | 77 | 243 | 98 | 949 | 0.659178 | 0.648886 | 0.208065 | 0.898047 | 0.765813 | 0.226196
99 | 98 | 2375 | 2458 | 82 | 243 | 62 | 0.648886 | 0.917190 | 0.096580 | 0.765813 | 0.904781 | 0.172986
100 | 3703 | 585 | 1973 | 38 | 88 | 94 | 0.245996 | 0.295638 | 0.214013 | 0.239934 | 0.487032 | 0.312452
101 | 5344 | 5284 | 5808 | 624 | 415 | 1024 | 0.629201 | 0.621477 | 0.475076 | 0.713211 | 0.576362 | 0.510859
102 | 336 | 238 | 247 | 309 | 189 | 105 | 0.204580 | 0.125130 | 0.328042 | 0.488861 | 0.372129 | 0.560475
103 | 58 | 280 | 22 | 77 | 57 | 159 | 0.183381 | 0.332343 | 0.254646 | 0.300591 | 0.284435 | 0.360433
104 | 211 | 122 | 295 | 56 | 42 | 66 | 0.181980 | 0.171194 | 0.277299 | 0.360910 | 0.460788 | 0.234252
105 | 1223 | 2222 | 1953 | 111 | 110 | 165 | 0.369215 | 0.132192 | 0.297947 | 0.189529 | 0.304944 | 0.319522
106 | 248 | 235 | 416 | 32 | 39 | 108 | 0.830098 | 0.109273 | 0.179688 | 0.784677 | 0.148065 | 0.207711
107 | 5494 | 4354 | 838 | 282 | 128 | 102 | 0.402002 | 0.254030 | 0.580174 | 0.523628 | 0.762627 | 0.538729
108 | 119 | 458 | 457 | 930 | 1100 | 1210 | 0.600240 | 0.658570 | 0.577862 | 0.985982 | 0.932671 | 0.510124
109 | 697 | 2318 | 2697 | 116 | 86 | 149 | 0.217071 | 0.280502 | 0.251672 | 0.193734 | 0.248181 | 0.349499
110 | 279 | 350 | 236 | 57 | 131 | 23 | 0.185169 | 0.300534 | 0.246297 | 0.504228 | 0.390638 | 0.389450
111 | 3641 | 120 | 4871 | 182 | 363 | 59 | 0.338440 | 0.301274 | 0.212342 | 0.639824 | 0.277143 | 0.379320
112 | 2444 | 6057 | 3104 | 63 | 130 | 265 | 0.452931 | 0.693650 | 0.146598 | 0.086363 | 0.778723 | 0.467523
113 | 4653 | 6798 | 3208 | 110 | 265 | 46 | 0.205464 | 0.210399 | 0.234281 | 0.121805 | 0.233992 | 0.092130
114 | 221 | 459 | 278 | 283 | 411 | 189 | 0.236451 | 0.333109 | 0.228932 | 0.649024 | 0.301249 | 0.294851
115 | 274 | 236 | 154 | 119 | 23 | 112 | 0.603220 | 0.141606 | 0.148829 | 0.739586 | 0.192409 | 0.214653
116 | 336 | 102 | 274 | 309 | 151 | 119 | 0.358767 | 0.230366 | 0.220647 | 0.367162 | 0.473954 | 0.170591
117 | 175 | 96 | 203 | 94 | 109 | 203 | 0.283704 | 0.233599 | 0.207365 | 0.279244 | 0.154840 | 0.372881
118 | 312 | 548 | 578 | 170 | 249 | 296 | 0.586239 | 0.335692 | 0.995338 | 0.921233 | 0.970136 | 0.986413
119 | 108 | 458 | 457 | 1097 | 1100 | 1210 | 0.600240 | 0.741354 | 0.871598 | 0.985982 | 0.938996 | 0.502979
120 | 3829 | 5335 | 2822 | 153 | 53 | 585 | 0.893706 | 0.296400 | 0.292052 | 0.929219 | 0.666126 | 0.065594
121 | 3591 | 3761 | 1788 | 320 | 232 | 434 | 0.118448 | 0.149995 | 0.086878 | 0.115050 | 0.567658 | 0.206103
122 | 82 | 280 | 211 | 85 | 57 | 56 | 0.297405 | 0.131545 | 0.093504 | 0.320285 | 0.365819 | 0.452127
123 | 1949 | 1353 | 5790 | 52 | 123 | 109 | 0.178678 | 0.216676 | 0.103710 | 0.158046 | 0.135200 | 0.184042
124 | 4353 | 195 | 3512 | 268 | 496 | 166 | 0.314151 | 0.382281 | 0.469178 | 0.718186 | 0.628918 | 0.675267
125 | 251 | 21 | 456 | 139 | 120 | 58 | 0.214636 | 0.328611 | 0.202195 | 0.341060 | 0.283096 | 0.337881
126 | 997 | 33 | 187 | 1715 | 410 | 1372 | 0.550278 | 0.611157 | 0.375931 | 0.811302 | 0.384421 | 0.714722
127 | 250 | 128 | 657 | 158 | 152 | 148 | 0.293474 | 0.414542 | 0.281636 | 0.355455 | 0.345754 | 0.213575
128 | 141 | 265 | 341 | 179 | 106 | 244 | 0.737172 | 0.192701 | 0.373703 | 0.867287 | 0.204120 | 0.409870
129 | 1325 | 2261 | 4477 | 175 | 69 | 68 | 0.164842 | 0.482747 | 0.205871 | 0.329622 | 0.464198 | 0.240758
130 | 6192 | 6324 | 6357 | 233 | 196 | 337 | 0.226129 | 0.269984 | 0.201456 | 0.103061 | 0.112974 | 0.234924
131 | 1190 | 1797 | 84 | 130 | 214 | 349 | 0.588734 | 0.497429 | 0.348044 | 0.945399 | 0.662167 | 0.526311
132 | 3552 | 133 | 807 | 240 | 244 | 118 | 0.228061 | 0.412158 | 0.326182 | 0.681982 | 0.655942 | 0.734918
133 | 3549 | 3552 | 132 | 231 | 240 | 140 | 0.240461 | 0.153409 | 0.412158 | 0.714744 | 0.814353 | 0.655942
134 | 707 | 3512 | 1952 | 106 | 166 | 48 | 0.794543 | 0.476175 | 0.390928 | 0.709988 | 0.668222 | 0.620949
135 | 1538 | 5262 | 6293 | 183 | 478 | 133 | 0.277521 | 0.327377 | 0.247152 | 0.654070 | 0.657844 | 0.609408
136 | 589 | 2520 | 927 | 43 | 65 | 172 | 0.349410 | 0.208044 | 0.294879 | 0.229401 | 0.202868 | 0.186329
137 | 2394 | 5245 | 1341 | 43 | 67 | 92 | 0.278752 | 0.209975 | 0.142617 | 0.699387 | 0.691591 | 0.185713
138 | 274 | 238 | 412 | 119 | 189 | 87 | 0.313597 | 0.411757 | 0.208509 | 0.296958 | 0.391504 | 0.297261
139 | 1328 | 2326 | 1431 | 410 | 1576 | 2539 | 0.267263 | 0.218653 | 0.327988 | 0.589168 | 0.389043 | 0.330278
140 | 2740 | 1023 | 2230 | 30 | 33 | 256 | 0.211890 | 0.192942 | 0.224747 | 0.144203 | 0.235528 | 0.132948
141 | 128 | 341 | 459 | 152 | 244 | 411 | 0.737172 | 0.358122 | 0.238644 | 0.867287 | 0.341605 | 0.257871
142 | 1407 | 80 | 290 | 46 | 113 | 68 | 0.240816 | 0.192626 | 0.314855 | 0.074872 | 0.245951 | 0.341136
143 | 4077 | 6372 | 6293 | 166 | 100 | 133 | 0.651797 | 0.156935 | 0.146057 | 0.668750 | 0.170920 | 0.166207
144 | 72 | 1649 | 1913 | 778 | 599 | 140 | 0.860623 | 0.753576 | 0.547434 | 0.781192 | 0.345663 | 0.706946
145 | 1279 | 889 | 1738 | 55 | 58 | 133 | 0.306861 | 0.235379 | 0.270570 | 0.526717 | 0.529431 | 0.648975
146 | 4364 | 1658 | 59 | 598 | 127 | 338 | 0.244117 | 0.632623 | 0.567718 | 0.478724 | 0.621776 | 0.422402
147 | 166 | 79 | 187 | 750 | 1218 | 1372 | 0.151412 | 0.288716 | 0.293459 | 0.370151 | 0.327537 | 0.489060
148 | 1325 | 1514 | 2028 | 175 | 51 | 64 | 0.231755 | 0.271742 | 0.223668 | 0.435224 | 0.368859 | 0.344191
149 | 181 | 235 | 252 | 67 | 39 | 75 | 0.423644 | 0.133401 | 0.180084 | 0.235476 | 0.215071 | 0.220607
150 | 3687 | 474 | 1233 | 164 | 90 | 34 | 0.291384 | 0.304324 | 0.243567 | 0.509614 | 0.272464 | 0.649002
151 | 89 | 550 | 35 | 697 | 403 | 155 | 0.505218 | 0.196144 | 0.509747 | 0.607082 | 0.258796 | 0.550932
152 | 93 | 196 | 249 | 96 | 53 | 243 | 0.525973 | 0.305519 | 0.148866 | 0.575150 | 0.337023 | 0.225487
153 | 42 | 74 | 141 | 433 | 174 | 179 | 0.608604 | 0.398685 | 0.577514 | 0.556281 | 0.524991 | 0.399312
154 | 186 | 211 | 235 | 51 | 56 | 39 | 0.063074 | 0.100397 | 0.274641 | 0.387936 | 0.331600 | 0.369051
155 | 211 | 379 | 295 | 56 | 53 | 66 | 0.463881 | 0.219319 | 0.356193 | 0.455195 | 0.502180 | 0.409701
156 | 4934 | 796 | 3761 | 460 | 1559 | 232 | 0.274459 | 0.430055 | 0.834963 | 0.578043 | 0.234415 | 0.837095
157 | 309 | 235 | 22 | 64 | 39 | 159 | 0.380728 | 0.316816 | 0.467087 | 0.197353 | 0.425040 | 0.498487
158 | 3399 | 2729 | 147 | 279 | 383 | 817 | 0.636100 | 0.385996 | 0.275104 | 0.805992 | 0.257833 | 0.253497
159 | 172 | 211 | 294 | 28 | 56 | 126 | 0.414120 | 0.131859 | 0.310212 | 0.724041 | 0.312482 | 0.202202
160 | 309 | 61 | 252 | 64 | 94 | 75 | 0.708956 | 0.201938 | 0.110576 | 0.769228 | 0.250981 | 0.238447
161 | 304 | 179 | 236 | 30 | 25 | 23 | 0.341589 | 0.318573 | 0.215302 | 0.273784 | 0.402713 | 0.344945
162 | 13 | 69 | 883 | 257 | 485 | 321 | 0.244054 | 0.196289 | 0.430776 | 0.641659 | 0.569579 | 0.674485
163 | 9 | 42 | 76 | 469 | 433 | 428 | 0.262095 | 0.320618 | 0.285554 | 0.366119 | 0.344474 | 0.297286
164 | 153 | 2571 | 684 | 169 | 1093 | 266 | 0.154271 | 0.122636 | 0.131873 | 0.719495 | 0.469076 | 0.307697
165 | 3680 | 6077 | 4041 | 52 | 163 | 164 | 0.243841 | 0.249269 | 0.184552 | 0.114945 | 0.266398 | 0.038758
166 | 79 | 147 | 245 | 1218 | 817 | 1075 | 0.411081 | 0.151412 | 0.386322 | 0.213651 | 0.370151 | 0.375910
167 | 247 | 219 | 117 | 105 | 36 | 116 | 0.194493 | 0.340834 | 0.187914 | 0.189064 | 0.272709 | 0.073600
168 | 201 | 108 | 185 | 227 | 1097 | 353 | 0.685486 | 0.534297 | 0.380492 | 0.427875 | 0.391018 | 0.583610
169 | 110 | 350 | 211 | 37 | 131 | 56 | 0.093042 | 0.117547 | 0.224473 | 0.281776 | 0.271909 | 0.205348
170 | 58 | 308 | 309 | 77 | 117 | 64 | 0.185146 | 0.166946 | 0.208041 | 0.261820 | 0.289157 | 0.547330
171 | 247 | 295 | 416 | 105 | 66 | 108 | 0.211204 | 0.359340 | 0.290687 | 0.192834 | 0.404828 | 0.382105
172 | 236 | 214 | 104 | 23 | 46 | 67 | 0.349767 | 0.196315 | 0.199132 | 0.340834 | 0.196136 | 0.328717
173 | 2270 | 6169 | 561 | 242 | 234 | 137 | 0.615161 | 0.577796 | 0.512055 | 0.840953 | 0.817344 | 0.906296
174 | 175 | 269 | 117 | 94 | 62 | 116 | 0.194785 | 0.234894 | 0.282973 | 0.339231 | 0.390934 | 0.245335
175 | 117 | 96 | 22 | 116 | 109 | 159 | 0.283704 | 0.160447 | 0.300488 | 0.279244 | 0.228321 | 0.401818
176 | 1070 | 378 | 725 | 1650 | 983 | 174 | 0.203914 | 0.608766 | 0.768957 | 0.284102 | 0.805818 | 0.829819
177 | 2105 | 1958 | 2231 | 569 | 433 | 470 | 0.336905 | 0.341482 | 0.325278 | 0.547981 | 0.322364 | 0.327808
178 | 781 | 1010 | 3857 | 725 | 490 | 479 | 0.302415 | 0.302415 | 0.291718 | 0.453311 | 0.449973 | 0.372012
179 | 214 | 252 | 236 | 46 | 75 | 23 | 0.230374 | 0.278170 | 0.221410 | 0.190141 | 0.363293 | 0.248205
180 | 308 | 294 | 211 | 117 | 126 | 56 | 0.399001 | 0.352220 | 0.256713 | 0.603641 | 0.197221 | 0.174586
181 | 219 | 412 | 280 | 36 | 87 | 57 | 0.312975 | 0.152315 | 0.165154 | 0.352760 | 0.231038 | 0.220866
182 | 3291 | 1315 | 183 | 118 | 233 | 138 | 0.431343 | 0.252216 | 0.340305 | 0.548060 | 0.662159 | 0.784669
183 | 55 | 22 | 341 | 203 | 159 | 244 | 0.265781 | 0.371947 | 0.239367 | 0.188146 | 0.223187 | 0.391223
184 | 796 | 303 | 1002 | 1559 | 2549 | 755 | 0.526550 | 0.369723 | 0.185224 | 0.331371 | 0.312386 | 0.233580
185 | 42 | 459 | 76 | 433 | 411 | 428 | 0.635602 | 0.291275 | 0.464869 | 0.647469 | 0.349838 | 0.602712
186 | 154 | 236 | 235 | 112 | 23 | 39 | 0.063074 | 0.095668 | 0.151319 | 0.387936 | 0.342028 | 0.450859
187 | 245 | 1515 | 141 | 1075 | 630 | 179 | 0.337209 | 0.315921 | 0.301961 | 0.232182 | 0.314323 | 0.255717
188 | 1026 | 3721 | 2924 | 57 | 177 | 110 | 0.189283 | 0.462687 | 0.289637 | 0.187635 | 0.821387 | 0.675198
189 | 1454 | 838 | 190 | 365 | 102 | 440 | 0.773144 | 0.674453 | 0.773144 | 0.997787 | 0.847788 | 0.985287
190 | 1454 | 838 | 189 | 365 | 102 | 106 | 1.000000 | 0.773557 | 0.773144 | 0.983743 | 0.875567 | 0.985287
191 | 81 | 2248 | 554 | 139 | 639 | 312 | 0.377020 | 0.192327 | 0.354438 | 0.242334 | 0.348830 | 0.294857
192 | 208 | 927 | 57 | 190 | 172 | 235 | 0.635131 | 0.272273 | 0.393704 | 0.657930 | 0.317699 | 0.285764
193 | 394 | 16 | 2557 | 115 | 94 | 49 | 0.211130 | 0.411574 | 0.303913 | 0.353938 | 0.507845 | 0.131527
194 | 3735 | 446 | 411 | 61 | 168 | 132 | 0.120459 | 0.097791 | 0.201112 | 0.359112 | 0.401245 | 0.507381
195 | 2571 | 707 | 4054 | 1093 | 106 | 367 | 0.286560 | 0.340290 | 0.322904 | 0.752789 | 0.697559 | 0.752272
196 | 309 | 235 | 267 | 64 | 39 | 55 | 0.329107 | 0.342967 | 0.223734 | 0.372489 | 0.328407 | 0.284156
197 | 217 | 249 | 238 | 94 | 243 | 189 | 0.426348 | 0.559923 | 0.218870 | 0.393278 | 0.379099 | 0.400727
198 | 27 | 102 | 459 | 162 | 151 | 411 | 0.119784 | 0.067080 | 0.147914 | 0.274359 | 0.367153 | 0.305219
